Age,Gender,User_Type,Dataset_Source,Region,Region_Group,Screen_Time,Social_Media_Hours,Gaming_Hours,Work_Study_Hours,Sleep_Hours,Stress_Level,Anxiety_Level,Depression_Level,Notifications_Per_Day,Addiction_Level,Productivity_Impact,Physical_Activity,Caffeine_Intake,Stress_Level_Raw,Age_Group,Behavioral_Risk_Index,Addiction_Category,Productivity_Flag
26,Female,Mixed,Smartphone_Addiction,Global,Global,4.7,3.5,2.23,1.38,5.12,0.01963141025641026,,,109.0,,Yes,,,2.0,Young Adult,1.151889423076923,Unknown,1
19,Female,Mixed,Smartphone_Addiction,Global,Global,9.52,3.5,3.31,5.61,7.37,0.01963141025641026,,,74.0,0.3333333333333333,No,,,2.0,Teen,2.3888894230769226,Moderate,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,7.95,3.55,3.63,2.36,7.66,0.0296474358974359,,,29.0,,Yes,,,3.0,Young Adult,1.7918942307692303,Unknown,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,6.1,5.03,2.05,3.66,5.15,0.01963141025641026,,,235.0,0.3333333333333333,Yes,,,2.0,Young Adult,1.8653894230769228,Moderate,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,4.29,5.06,2.18,3.61,4.75,0.01963141025641026,,,71.0,1.0,No,,,2.0,Young Adult,1.3163894230769229,High,1
25,Other,Mixed,Smartphone_Addiction,Global,Global,4.9,2.93,2.17,2.46,6.98,0.009615384615384616,,,92.0,,No,,,1.0,Young Adult,0.7613846153846153,Unknown,1
34,Other,Mixed,Smartphone_Addiction,Global,Global,3.85,3.27,3.21,1.27,5.55,0.0296474358974359,,,196.0,,Yes,,,3.0,Adult,0.7368942307692306,Unknown,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,9.99,2.69,1.12,2.23,6.84,0.01963141025641026,,,239.0,1.0,No,,,2.0,Adult,2.5378894230769227,High,1
34,Female,Mixed,Smartphone_Addiction,Global,Global,7.64,5.45,3.06,5.48,5.24,0.0296474358974359,,,134.0,1.0,No,,,3.0,Adult,2.4523942307692304,High,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,5.13,3.43,1.25,1.49,8.03,0.01963141025641026,,,100.0,,Yes,,,2.0,Adult,0.709889423076923,Unknown,1
31,Female,Mixed,Smartphone_Addiction,Global,Global,7.85,4.2,2.88,1.93,6.4,0.009615384615384616,,,79.0,0.3333333333333333,Yes,,,1.0,Adult,2.100384615384615,Moderate,1
27,Male,Mixed,Smartphone_Addiction,Global,Global,6.38,1.22,1.02,3.73,8.36,0.0296474358974359,,,43.0,0.3333333333333333,No,,,3.0,Young Adult,0.7528942307692303,Moderate,1
21,Other,Mixed,Smartphone_Addiction,Global,Global,8.97,1.93,0.48,4.02,7.1,0.0296474358974359,,,85.0,1.0,No,,,3.0,Young Adult,2.0178942307692305,High,1
21,Male,Mixed,Smartphone_Addiction,Global,Global,4.06,2.32,3.76,3.27,8.28,0.009615384615384616,,,21.0,,No,,,1.0,Young Adult,0.11588461538461525,Unknown,1
35,Other,Mixed,Smartphone_Addiction,Global,Global,3.12,5.65,0.28,2.21,7.25,0.01963141025641026,,,35.0,1.0,Yes,,,2.0,Adult,0.4953894230769228,High,1
33,Female,Mixed,Smartphone_Addiction,Global,Global,10.06,0.57,2.48,0.8,5.94,0.0296474358974359,,,57.0,0.3333333333333333,Yes,,,3.0,Adult,2.4273942307692304,Moderate,1
28,Female,Mixed,Smartphone_Addiction,Global,Global,7.97,5.18,1.67,1.5,5.63,0.0296474358974359,,,108.0,0.3333333333333333,No,,,3.0,Young Adult,2.4493942307692302,Moderate,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,6.6,2.82,0.4,2.26,7.32,0.01963141025641026,,,232.0,,Yes,,,2.0,Teen,1.2748894230769225,Unknown,1
33,Other,Mixed,Smartphone_Addiction,Global,Global,4.64,5.16,1.75,5.61,7.1,0.01963141025641026,,,78.0,0.3333333333333333,No,,,2.0,Adult,0.9838894230769231,Moderate,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,5.45,0.91,1.76,1.27,5.84,0.0296474358974359,,,26.0,,No,,,3.0,Young Adult,0.8848942307692309,Unknown,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,8.67,5.67,0.4,3.35,8.71,0.0296474358974359,,,96.0,1.0,No,,,3.0,Young Adult,2.1518942307692304,High,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,4.72,3.65,0.09,5.78,5.16,0.01963141025641026,,,236.0,,No,,,2.0,Young Adult,1.173389423076923,Unknown,1
22,Other,Mixed,Smartphone_Addiction,Global,Global,10.91,4.72,1.39,1.46,7.59,0.009615384615384616,,,214.0,0.3333333333333333,Yes,,,1.0,Young Adult,3.0113846153846158,Moderate,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,8.69,1.82,0.41,5.46,7.73,0.01963141025641026,,,101.0,1.0,Yes,,,2.0,Young Adult,1.7743894230769226,High,1
19,Female,Mixed,Smartphone_Addiction,Global,Global,10.88,0.64,1.82,0.8,7.61,0.009615384615384616,,,167.0,0.3333333333333333,Yes,,,1.0,Teen,2.3848846153846153,Moderate,1
34,Male,Mixed,Smartphone_Addiction,Global,Global,3.08,2.75,1.78,2.17,6.75,0.009615384615384616,,,150.0,,Yes,,,1.0,Adult,0.1433846153846151,Unknown,1
31,Female,Mixed,Smartphone_Addiction,Global,Global,7.52,5.74,0.5,5.14,6.41,0.0296474358974359,,,81.0,0.3333333333333333,Yes,,,3.0,Adult,2.2198942307692304,Moderate,1
28,Other,Mixed,Smartphone_Addiction,Global,Global,11.07,5.42,2.89,2.5,5.23,0.0296474358974359,,,57.0,1.0,Yes,,,3.0,Young Adult,3.65039423076923,High,1
21,Female,Mixed,Smartphone_Addiction,Global,Global,9.51,5.2,1.52,4.94,7.54,0.01963141025641026,,,150.0,1.0,Yes,,,2.0,Young Adult,2.606389423076923,High,1
20,Male,Mixed,Smartphone_Addiction,Global,Global,8.01,3.04,1.94,5.33,6.33,0.009615384615384616,,,215.0,1.0,No,,,1.0,Young Adult,1.9963846153846152,High,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,10.96,4.2,2.31,1.33,7.47,0.009615384615384616,,,76.0,0.3333333333333333,Yes,,,1.0,Young Adult,2.9748846153846156,Moderate,1
23,Female,Mixed,Smartphone_Addiction,Global,Global,8.46,3.81,2.04,4.82,8.24,0.0296474358974359,,,74.0,1.0,Yes,,,3.0,Young Adult,1.8933942307692306,High,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,7.84,5.58,1.55,2.4,7.31,0.01963141025641026,,,115.0,0.3333333333333333,No,,,2.0,Young Adult,2.124889423076923,Moderate,1
23,Female,Mixed,Smartphone_Addiction,Global,Global,7.33,3.91,2.38,2.13,8.73,0.0296474358974359,,,80.0,,No,,,3.0,Young Adult,1.41489423076923,Unknown,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,3.13,5.58,0.77,5.04,7.93,0.01963141025641026,,,243.0,1.0,No,,,2.0,Young Adult,0.3523894230769229,High,1
29,Other,Mixed,Smartphone_Addiction,Global,Global,3.68,5.77,2.16,3.59,7.0,0.009615384615384616,,,201.0,0.3333333333333333,Yes,,,1.0,Young Adult,0.7563846153846152,Moderate,1
23,Female,Mixed,Smartphone_Addiction,Global,Global,5.67,3.28,0.26,2.57,5.88,0.01963141025641026,,,69.0,,No,,,2.0,Young Adult,1.306389423076923,Unknown,1
25,Female,Mixed,Smartphone_Addiction,Global,Global,8.13,2.17,2.14,3.64,5.09,0.01963141025641026,,,104.0,1.0,Yes,,,2.0,Young Adult,2.158889423076923,High,1
29,Other,Mixed,Smartphone_Addiction,Global,Global,8.34,5.47,1.81,1.52,5.27,0.0296474358974359,,,191.0,1.0,Yes,,,3.0,Young Adult,2.69439423076923,High,1
30,Female,Mixed,Smartphone_Addiction,Global,Global,7.17,3.87,1.94,3.89,6.22,0.0296474358974359,,,82.0,,Yes,,,3.0,Adult,1.8548942307692302,Unknown,1
21,Male,Mixed,Smartphone_Addiction,Global,Global,10.81,0.67,2.21,5.5,6.37,0.009615384615384616,,,33.0,0.3333333333333333,No,,,1.0,Young Adult,2.6128846153846155,Moderate,1
32,Female,Mixed,Smartphone_Addiction,Global,Global,6.56,1.69,0.65,1.34,8.86,0.01963141025641026,,,129.0,0.3333333333333333,Yes,,,2.0,Adult,0.7833894230769229,Moderate,1
28,Other,Mixed,Smartphone_Addiction,Global,Global,5.68,4.0,3.25,3.05,5.75,0.009615384615384616,,,183.0,,No,,,1.0,Young Adult,1.4408846153846149,Unknown,1
19,Other,Mixed,Smartphone_Addiction,Global,Global,3.81,5.39,2.07,5.98,7.25,0.009615384615384616,,,70.0,1.0,No,,,1.0,Teen,0.694884615384615,High,1
31,Male,Mixed,Smartphone_Addiction,Global,Global,11.74,2.27,1.52,0.64,8.35,0.0296474358974359,,,41.0,1.0,No,,,3.0,Adult,2.788394230769231,High,1
20,Female,Mixed,Smartphone_Addiction,Global,Global,6.12,5.53,0.95,2.5,6.99,0.0296474358974359,,,225.0,1.0,Yes,,,3.0,Young Adult,1.5823942307692302,High,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,6.2,5.17,3.99,3.16,7.46,0.01963141025641026,,,67.0,0.3333333333333333,Yes,,,2.0,Teen,1.459389423076923,Moderate,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,9.6,5.21,2.16,5.54,8.57,0.0296474358974359,,,128.0,1.0,Yes,,,3.0,Young Adult,2.4363942307692303,High,1
22,Male,Mixed,Smartphone_Addiction,Global,Global,10.01,5.2,1.69,4.36,5.01,0.01963141025641026,,,174.0,0.3333333333333333,No,,,2.0,Young Adult,3.287389423076923,Moderate,1
21,Female,Mixed,Smartphone_Addiction,Global,Global,10.3,1.59,0.03,4.13,7.26,0.01963141025641026,,,48.0,0.3333333333333333,Yes,,,2.0,Young Adult,2.3973894230769233,Moderate,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,4.66,2.3,1.32,5.39,4.64,0.01963141025641026,,,176.0,,Yes,,,2.0,Adult,1.0538894230769231,Unknown,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,3.09,4.13,1.41,2.3,7.47,0.01963141025641026,,,23.0,0.3333333333333333,Yes,,,2.0,Young Adult,0.21288942307692293,Moderate,1
28,Other,Mixed,Smartphone_Addiction,Global,Global,11.37,3.74,3.06,1.29,5.09,0.009615384615384616,,,108.0,1.0,Yes,,,1.0,Young Adult,3.525384615384615,High,1
23,Male,Mixed,Smartphone_Addiction,Global,Global,9.18,1.66,2.58,0.96,5.28,0.009615384615384616,,,97.0,0.3333333333333333,No,,,1.0,Young Adult,2.4088846153846153,Moderate,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,4.96,3.96,0.96,1.27,6.71,0.01963141025641026,,,128.0,,No,,,2.0,Teen,0.993889423076923,Unknown,1
33,Female,Mixed,Smartphone_Addiction,Global,Global,11.1,5.28,0.05,3.98,6.81,0.01963141025641026,,,50.0,1.0,Yes,,,2.0,Adult,3.320889423076923,High,1
30,Male,Mixed,Smartphone_Addiction,Global,Global,7.32,2.18,0.82,5.6,5.81,0.01963141025641026,,,186.0,0.3333333333333333,No,,,2.0,Adult,1.732889423076923,Moderate,1
32,Female,Mixed,Smartphone_Addiction,Global,Global,3.35,0.88,0.29,4.68,7.58,0.01963141025641026,,,70.0,,Yes,,,2.0,Adult,-0.20561057692307705,Unknown,1
24,Other,Mixed,Smartphone_Addiction,Global,Global,7.33,5.97,0.1,0.62,4.77,0.009615384615384616,,,82.0,0.3333333333333333,No,,,1.0,Young Adult,2.5098846153846153,Moderate,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,8.01,5.44,1.15,5.27,7.56,0.01963141025641026,,,135.0,1.0,Yes,,,2.0,Adult,2.1133894230769226,High,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,5.21,4.14,0.5,2.88,8.4,0.009615384615384616,,,63.0,1.0,Yes,,,1.0,Teen,0.767384615384615,High,1
22,Male,Mixed,Smartphone_Addiction,Global,Global,11.49,2.98,2.55,3.05,5.09,0.009615384615384616,,,174.0,1.0,No,,,1.0,Young Adult,3.453384615384615,High,1
20,Female,Mixed,Smartphone_Addiction,Global,Global,3.03,1.53,0.95,3.97,7.66,0.0296474358974359,,,22.0,,No,,,3.0,Young Adult,-0.23310576923076948,Unknown,1
32,Male,Mixed,Smartphone_Addiction,Global,Global,10.68,3.57,3.68,3.97,5.74,0.0296474358974359,,,209.0,1.0,Yes,,,3.0,Adult,3.13439423076923,High,1
24,Other,Mixed,Smartphone_Addiction,Global,Global,10.89,0.71,0.64,3.76,8.03,0.009615384615384616,,,94.0,0.3333333333333333,Yes,,,1.0,Young Adult,2.314884615384616,Moderate,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,9.63,1.7,0.37,1.84,8.23,0.0296474358974359,,,215.0,1.0,Yes,,,3.0,Young Adult,1.9883942307692308,High,1
23,Male,Mixed,Smartphone_Addiction,Global,Global,8.59,2.56,0.76,4.64,7.18,0.0296474358974359,,,194.0,0.3333333333333333,No,,,3.0,Young Adult,1.9633942307692305,Moderate,1
23,Male,Mixed,Smartphone_Addiction,Global,Global,3.22,2.99,0.61,0.61,7.63,0.009615384615384616,,,103.0,,Yes,,,1.0,Young Adult,0.05238461538461536,Unknown,1
31,Female,Mixed,Smartphone_Addiction,Global,Global,9.36,1.73,2.55,1.14,5.59,0.01963141025641026,,,142.0,0.3333333333333333,Yes,,,2.0,Adult,2.423389423076923,Moderate,1
25,Other,Mixed,Smartphone_Addiction,Global,Global,11.78,3.89,0.53,3.18,5.56,0.01963141025641026,,,28.0,0.3333333333333333,No,,,2.0,Young Adult,3.600389423076922,Moderate,1
23,Female,Mixed,Smartphone_Addiction,Global,Global,5.93,3.02,0.98,2.92,6.24,0.009615384615384616,,,217.0,,Yes,,,1.0,Young Adult,1.2833846153846151,Unknown,1
22,Male,Mixed,Smartphone_Addiction,Global,Global,10.86,1.77,2.0,4.77,7.27,0.009615384615384616,,,99.0,1.0,Yes,,,1.0,Young Adult,2.6153846153846154,High,1
21,Other,Mixed,Smartphone_Addiction,Global,Global,5.11,3.4,1.89,3.59,5.23,0.009615384615384616,,,176.0,,No,,,1.0,Young Adult,1.2553846153846153,Unknown,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,10.99,4.64,2.14,2.05,8.06,0.0296474358974359,,,198.0,1.0,No,,,3.0,Young Adult,2.9393942307692305,High,1
25,Female,Mixed,Smartphone_Addiction,Global,Global,7.52,1.51,2.18,2.35,4.81,0.01963141025641026,,,214.0,0.3333333333333333,Yes,,,2.0,Young Adult,1.9023894230769227,Moderate,1
35,Male,Mixed,Smartphone_Addiction,Global,Global,11.01,4.35,2.84,5.24,6.16,0.01963141025641026,,,165.0,0.3333333333333333,Yes,,,2.0,Adult,3.279889423076922,Moderate,1
21,Other,Mixed,Smartphone_Addiction,Global,Global,7.66,0.58,2.45,4.5,7.77,0.01963141025641026,,,160.0,,Yes,,,2.0,Young Adult,1.219889423076923,Unknown,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,8.56,0.55,2.93,0.88,7.09,0.0296474358974359,,,197.0,0.3333333333333333,Yes,,,3.0,Young Adult,1.6693942307692304,Moderate,1
30,Female,Mixed,Smartphone_Addiction,Global,Global,4.84,4.42,1.54,1.3,5.72,0.01963141025641026,,,93.0,1.0,No,,,2.0,Adult,1.2188894230769232,High,1
21,Female,Mixed,Smartphone_Addiction,Global,Global,6.28,3.2,1.8,5.01,8.52,0.01963141025641026,,,106.0,0.3333333333333333,Yes,,,2.0,Young Adult,0.9798894230769231,Moderate,1
35,Female,Mixed,Smartphone_Addiction,Global,Global,5.67,5.6,2.73,3.07,8.5,0.01963141025641026,,,168.0,0.3333333333333333,No,,,2.0,Adult,1.130389423076923,Moderate,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,5.84,2.71,1.68,3.25,8.75,0.0296474358974359,,,147.0,,No,,,3.0,Young Adult,0.7093942307692306,Unknown,1
20,Male,Mixed,Smartphone_Addiction,Global,Global,9.15,2.62,0.61,3.29,8.63,0.01963141025641026,,,33.0,0.3333333333333333,Yes,,,2.0,Young Adult,1.875389423076923,Moderate,1
31,Other,Mixed,Smartphone_Addiction,Global,Global,11.48,3.3,3.56,1.3,5.37,0.0296474358974359,,,111.0,0.3333333333333333,Yes,,,3.0,Adult,3.447894230769231,Moderate,1
35,Other,Mixed,Smartphone_Addiction,Global,Global,11.42,5.83,1.14,2.15,7.36,0.01963141025641026,,,99.0,0.3333333333333333,No,,,2.0,Adult,3.405389423076922,Moderate,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,4.62,5.97,0.7,1.29,6.35,0.009615384615384616,,,35.0,0.3333333333333333,Yes,,,1.0,Young Adult,1.2453846153846153,Moderate,1
21,Other,Mixed,Smartphone_Addiction,Global,Global,7.27,1.37,3.09,2.22,5.15,0.01963141025641026,,,39.0,,Yes,,,2.0,Young Adult,1.7258894230769228,Unknown,1
31,Female,Mixed,Smartphone_Addiction,Global,Global,7.35,2.86,1.82,4.39,7.13,0.01963141025641026,,,195.0,0.3333333333333333,No,,,2.0,Adult,1.5813894230769228,Moderate,1
32,Male,Mixed,Smartphone_Addiction,Global,Global,11.33,5.41,3.63,4.74,7.29,0.0296474358974359,,,143.0,1.0,Yes,,,3.0,Adult,3.32789423076923,High,1
31,Female,Mixed,Smartphone_Addiction,Global,Global,4.79,3.13,2.15,3.01,8.78,0.01963141025641026,,,59.0,,Yes,,,2.0,Adult,0.39588942307692293,Unknown,1
34,Male,Mixed,Smartphone_Addiction,Global,Global,3.99,2.79,1.35,4.12,7.27,0.0296474358974359,,,122.0,,No,,,3.0,Adult,0.3698942307692309,Unknown,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,11.53,3.46,3.8,4.42,6.67,0.01963141025641026,,,181.0,0.3333333333333333,No,,,2.0,Young Adult,3.2263894230769226,Moderate,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,3.8,1.85,3.12,2.04,7.2,0.009615384615384616,,,207.0,,Yes,,,1.0,Young Adult,0.17038461538461508,Unknown,1
20,Male,Mixed,Smartphone_Addiction,Global,Global,5.43,0.95,1.41,1.32,8.33,0.0296474358974359,,,85.0,,Yes,,,3.0,Young Adult,0.38589423076923046,Unknown,1
27,Female,Mixed,Smartphone_Addiction,Global,Global,4.96,5.63,1.38,0.81,8.67,0.0296474358974359,,,117.0,0.3333333333333333,Yes,,,3.0,Young Adult,0.8553942307692307,Moderate,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,3.54,1.88,3.1,2.48,5.87,0.0296474358974359,,,178.0,,Yes,,,3.0,Young Adult,0.3558942307692305,Unknown,1
27,Female,Mixed,Smartphone_Addiction,Global,Global,4.37,1.86,3.33,5.85,8.9,0.01963141025641026,,,133.0,,No,,,2.0,Young Adult,0.03438942307692272,Unknown,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,6.56,1.29,1.58,3.87,6.72,0.009615384615384616,,,234.0,,No,,,1.0,Adult,1.1483846153846153,Unknown,1
25,Female,Mixed,Smartphone_Addiction,Global,Global,5.54,5.94,3.81,3.01,8.85,0.0296474358974359,,,217.0,0.3333333333333333,Yes,,,3.0,Young Adult,1.0688942307692306,Moderate,1
19,Male,Mixed,Smartphone_Addiction,Global,Global,3.32,1.39,1.26,3.92,4.56,0.01963141025641026,,,26.0,,Yes,,,2.0,Teen,0.4643894230769231,Unknown,1
19,Male,Mixed,Smartphone_Addiction,Global,Global,8.07,3.46,3.63,1.36,7.99,0.009615384615384616,,,184.0,0.3333333333333333,No,,,1.0,Teen,1.7483846153846154,Moderate,1
20,Female,Mixed,Smartphone_Addiction,Global,Global,9.82,3.84,3.02,5.06,5.05,0.01963141025641026,,,153.0,0.3333333333333333,No,,,2.0,Young Adult,3.008889423076923,Moderate,1
31,Other,Mixed,Smartphone_Addiction,Global,Global,5.17,3.55,3.81,2.0,7.51,0.01963141025641026,,,182.0,,No,,,2.0,Adult,0.8458894230769229,Unknown,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,3.05,4.61,3.72,1.38,6.08,0.01963141025641026,,,118.0,0.3333333333333333,No,,,2.0,Adult,0.5488894230769228,Moderate,1
20,Female,Mixed,Smartphone_Addiction,Global,Global,7.76,5.77,1.88,0.92,7.94,0.01963141025641026,,,228.0,1.0,Yes,,,2.0,Young Adult,1.9993894230769227,High,1
24,Female,Mixed,Smartphone_Addiction,Global,Global,11.75,1.78,3.8,1.01,5.14,0.01963141025641026,,,145.0,1.0,No,,,2.0,Young Adult,3.3573894230769223,High,1
34,Male,Mixed,Smartphone_Addiction,Global,Global,10.1,1.63,3.21,4.6,7.05,0.01963141025641026,,,25.0,0.3333333333333333,Yes,,,2.0,Adult,2.3753894230769226,Moderate,1
19,Female,Mixed,Smartphone_Addiction,Global,Global,9.58,1.74,1.9,3.85,6.32,0.009615384615384616,,,151.0,1.0,No,,,1.0,Teen,2.3528846153846152,High,1
19,Male,Mixed,Smartphone_Addiction,Global,Global,10.02,1.92,3.39,3.79,7.92,0.01963141025641026,,,199.0,1.0,Yes,,,2.0,Teen,2.2168894230769225,High,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,8.27,1.34,0.09,2.39,5.2,0.01963141025641026,,,126.0,0.3333333333333333,No,,,2.0,Adult,2.061389423076923,Moderate,1
34,Other,Mixed,Smartphone_Addiction,Global,Global,10.75,2.36,1.77,1.96,5.81,0.0296474358974359,,,39.0,1.0,Yes,,,3.0,Adult,2.9633942307692305,High,1
23,Female,Mixed,Smartphone_Addiction,Global,Global,9.47,4.77,1.41,1.3,5.53,0.009615384615384616,,,72.0,0.3333333333333333,No,,,1.0,Young Adult,2.926884615384616,Moderate,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,8.56,3.32,0.18,5.18,5.44,0.009615384615384616,,,197.0,0.3333333333333333,No,,,1.0,Adult,2.4088846153846153,Moderate,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,5.84,3.78,2.95,4.72,4.63,0.009615384615384616,,,220.0,,No,,,1.0,Teen,1.6878846153846154,Unknown,1
32,Male,Mixed,Smartphone_Addiction,Global,Global,4.02,4.13,2.38,3.15,8.03,0.009615384615384616,,,239.0,0.3333333333333333,Yes,,,1.0,Adult,0.42338461538461525,Moderate,1
19,Other,Mixed,Smartphone_Addiction,Global,Global,8.59,1.14,2.41,3.39,5.12,0.009615384615384616,,,195.0,1.0,No,,,1.0,Teen,2.1563846153846153,High,1
24,Other,Mixed,Smartphone_Addiction,Global,Global,8.53,5.1,0.88,2.62,8.87,0.01963141025641026,,,120.0,0.3333333333333333,Yes,,,2.0,Young Adult,1.9823894230769226,Moderate,1
31,Male,Mixed,Smartphone_Addiction,Global,Global,3.32,5.43,2.08,1.35,7.98,0.0296474358974359,,,57.0,0.3333333333333333,Yes,,,3.0,Adult,0.3893942307692305,Moderate,1
29,Other,Mixed,Smartphone_Addiction,Global,Global,4.91,2.24,2.72,5.9,6.59,0.0296474358974359,,,29.0,,No,,,3.0,Young Adult,0.7453942307692307,Unknown,1
20,Female,Mixed,Smartphone_Addiction,Global,Global,11.54,5.19,2.52,3.44,5.18,0.01963141025641026,,,124.0,1.0,No,,,2.0,Young Adult,3.7873894230769225,High,1
32,Male,Mixed,Smartphone_Addiction,Global,Global,7.92,4.8,1.89,1.54,4.54,0.0296474358974359,,,180.0,1.0,Yes,,,3.0,Adult,2.5928942307692306,High,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,11.25,2.65,1.7,1.22,6.01,0.01963141025641026,,,150.0,1.0,No,,,2.0,Teen,3.1388894230769226,High,1
34,Female,Mixed,Smartphone_Addiction,Global,Global,11.48,3.72,3.12,1.83,6.59,0.0296474358974359,,,228.0,1.0,Yes,,,3.0,Adult,3.266894230769231,High,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,3.02,3.38,3.25,5.35,7.42,0.0296474358974359,,,85.0,,Yes,,,3.0,Teen,0.08889423076923075,Unknown,1
24,Male,Mixed,Smartphone_Addiction,Global,Global,3.63,5.8,0.03,4.64,7.62,0.01963141025641026,,,73.0,1.0,No,,,2.0,Young Adult,0.622389423076923,High,1
28,Male,Mixed,Smartphone_Addiction,Global,Global,5.96,0.88,3.66,5.52,8.99,0.01963141025641026,,,133.0,,No,,,2.0,Young Adult,0.4258894230769229,Unknown,1
34,Male,Mixed,Smartphone_Addiction,Global,Global,9.7,1.59,3.12,3.13,7.07,0.0296474358974359,,,50.0,1.0,Yes,,,3.0,Adult,2.22839423076923,High,1
26,Female,Mixed,Smartphone_Addiction,Global,Global,9.07,2.74,3.31,1.55,7.59,0.009615384615384616,,,33.0,0.3333333333333333,No,,,1.0,Young Adult,2.070384615384616,Moderate,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,3.62,5.62,3.68,4.87,7.77,0.0296474358974359,,,163.0,0.3333333333333333,No,,,3.0,Teen,0.5648942307692306,Moderate,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,5.51,5.91,3.56,2.49,7.7,0.009615384615384616,,,231.0,1.0,No,,,1.0,Young Adult,1.277884615384615,High,1
20,Male,Mixed,Smartphone_Addiction,Global,Global,4.42,1.36,1.61,3.7,5.14,0.0296474358974359,,,215.0,,Yes,,,3.0,Young Adult,0.7318942307692307,Unknown,1
31,Male,Mixed,Smartphone_Addiction,Global,Global,4.39,2.6,3.17,1.25,7.58,0.0296474358974359,,,30.0,,Yes,,,3.0,Adult,0.41939423076923055,Unknown,1
23,Male,Mixed,Smartphone_Addiction,Global,Global,9.59,4.02,3.39,3.04,7.41,0.009615384615384616,,,97.0,0.3333333333333333,No,,,1.0,Young Adult,2.4803846153846147,Moderate,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,9.8,4.87,0.07,5.34,7.27,0.01963141025641026,,,149.0,0.3333333333333333,No,,,2.0,Young Adult,2.712389423076923,Moderate,1
25,Female,Mixed,Smartphone_Addiction,Global,Global,8.45,1.97,2.56,2.69,6.95,0.0296474358974359,,,110.0,0.3333333333333333,No,,,3.0,Young Adult,1.8718942307692301,Moderate,1
21,Other,Mixed,Smartphone_Addiction,Global,Global,5.39,4.22,3.06,1.81,7.98,0.0296474358974359,,,75.0,1.0,No,,,3.0,Young Adult,0.9323942307692304,High,1
21,Male,Mixed,Smartphone_Addiction,Global,Global,7.18,1.39,0.06,0.84,6.46,0.0296474358974359,,,144.0,0.3333333333333333,Yes,,,3.0,Young Adult,1.4383942307692303,Moderate,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,4.98,5.0,0.38,5.42,5.32,0.0296474358974359,,,143.0,0.3333333333333333,Yes,,,3.0,Adult,1.4378942307692308,Moderate,1
27,Male,Mixed,Smartphone_Addiction,Global,Global,5.48,3.22,2.32,0.59,5.18,0.01963141025641026,,,45.0,,Yes,,,2.0,Young Adult,1.3708894230769229,Unknown,1
23,Male,Mixed,Smartphone_Addiction,Global,Global,6.08,2.27,2.06,3.31,5.96,0.009615384615384616,,,138.0,,Yes,,,1.0,Young Adult,1.2793846153846153,Unknown,1
